연번,수송일자,호선,역번호,역명,승하차구분,승객유형,인원수
512,2023-02-21,9,4126,언주역,승차,어린이,48
513,2023-02-21,9,4126,언주역,승차,청소년,161
514,2023-02-21,9,4126,언주역,승차,무임권,1182
515,2023-02-21,9,4126,언주역,승차,정기권,267
516,2023-02-21,9,4126,언주역,하차,일반,11149
517,2023-02-21,9,4126,언주역,하차,어린이,52
518,2023-02-21,9,4126,언주역,하차,청소년,146
519,2023-02-21,9,4126,언주역,하차,무임권,1183
520,2023-02-21,9,4126,언주역,하차,정기권,286
521,2023-02-22,9,4126,언주역,승차,일반,10859
522,2023-02-22,9,4126,언주역,승차,어린이,70
523,2023-02-22,9,4126,언주역,승차,청소년,147
524,2023-02-22,9,4126,언주역,승차,무임권,1179
525,2023-02-22,9,4126,언주역,승차,정기권,265
526,2023-02-22,9,4126,언주역,하차,일반,11058
527,2023-02-22,9,4126,언주역,하차,어린이,54
528,2023-02-22,9,4126,언주역,하차,청소년,125
529,2023-02-22,9,4126,언주역,하차,무임권,1121
530,2023-02-22,9,4126,언주역,하차,정기권,288
531,2023-02-23,9,4126,언주역,승차,일반,10893
532,2023-02-23,9,4126,언주역,승차,어린이,63
533,2023-02-23,9,4126,언주역,승차,청소년,145
534,2023-02-23,9,4126,언주역,승차,무임권,1105
535,2023-02-23,9,4126,언주역,승차,정기권,258
536,2023-02-23,9,4126,언주역,하차,일반,11342
537,2023-02-23,9,4126,언주역,하차,어린이,65
538,2023-02-23,9,4126,언주역,하차,청소년,140
539,2023-02-23,9,4126,언주역,하차,무임권,1095
540,2023-02-23,9,4126,언주역,하차,정기권,296
541,2023-02-24,9,4126,언주역,승차,일반,11099
542,2023-02-24,9,4126,언주역,승차,어린이,62
543,2023-02-24,9,4126,언주역,승차,청소년,126
544,2023-02-24,9,4126,언주역,승차,무임권,1144
545,2023-02-24,9,4126,언주역,승차,정기권,213
546,2023-02-24,9,4126,언주역,하차,일반,11112
547,2023-02-24,9,4126,언주역,하차,어린이,68
548,2023-02-24,9,4126,언주역,하차,청소년,123
549,2023-02-24,9,4126,언주역,하차,무임권,1104
550,2023-02-24,9,4126,언주역,하차,정기권,238
551,2023-02-25,9,4126,언주역,승차,일반,5863
552,2023-02-25,9,4126,언주역,승차,어린이,137
553,2023-02-25,9,4126,언주역,승차,청소년,231
554,2023-02-25,9,4126,언주역,승차,무임권,907
555,2023-02-25,9,4126,언주역,승차,정기권,110
556,2023-02-25,9,4126,언주역,하차,일반,5742
557,2023-02-25,9,4126,언주역,하차,어린이,141
558,2023-02-25,9,4126,언주역,하차,청소년,220
559,2023-02-25,9,4126,언주역,하차,무임권,905
560,2023-02-25,9,4126,언주역,하차,정기권,101
561,2023-02-26,9,4126,언주역,승차,일반,3078
562,2023-02-26,9,4126,언주역,승차,어린이,110
563,2023-02-26,9,4126,언주역,승차,청소년,195
564,2023-02-26,9,4126,언주역,승차,무임권,524
565,2023-02-26,9,4126,언주역,승차,정기권,42
566,2023-02-26,9,4126,언주역,하차,일반,2959
567,2023-02-26,9,4126,언주역,하차,어린이,82
568,2023-02-26,9,4126,언주역,하차,청소년,190
569,2023-02-26,9,4126,언주역,하차,무임권,527
570,2023-02-26,9,4126,언주역,하차,정기권,44
571,2023-02-27,9,4126,언주역,승차,일반,10442
572,2023-02-27,9,4126,언주역,승차,어린이,65
573,2023-02-27,9,4126,언주역,승차,청소년,160
574,2023-02-27,9,4126,언주역,승차,무임권,1074
575,2023-02-27,9,4126,언주역,승차,정기권,230
576,2023-02-27,9,4126,언주역,하차,일반,10649
577,2023-02-27,9,4126,언주역,하차,어린이,58
578,2023-02-27,9,4126,언주역,하차,청소년,149
579,2023-02-27,9,4126,언주역,하차,무임권,1065
580,2023-02-27,9,4126,언주역,하차,정기권,253
581,2023-02-28,9,4126,언주역,승차,일반,10645
582,2023-02-28,9,4126,언주역,승차,어린이,57
583,2023-02-28,9,4126,언주역,승차,청소년,158
584,2023-02-28,9,4126,언주역,승차,무임권,1153
585,2023-02-28,9,4126,언주역,승차,정기권,245
586,2023-02-28,9,4126,언주역,하차,일반,10952
587,2023-02-28,9,4126,언주역,하차,어린이,59
588,2023-02-28,9,4126,언주역,하차,청소년,154
589,2023-02-28,9,4126,언주역,하차,무임권,1170
590,2023-02-28,9,4126,언주역,하차,정기권,270
591,2023-03-01,9,4126,언주역,승차,일반,3302
592,2023-03-01,9,4126,언주역,승차,어린이,34
593,2023-03-01,9,4126,언주역,승차,청소년,85
594,2023-03-01,9,4126,언주역,승차,무임권,659
595,2023-03-01,9,4126,언주역,승차,정기권,48
596,2023-03-01,9,4126,언주역,하차,일반,3224
597,2023-03-01,9,4126,언주역,하차,어린이,39
598,2023-03-01,9,4126,언주역,하차,청소년,77
599,2023-03-01,9,4126,언주역,하차,무임권,742
600,2023-03-01,9,4126,언주역,하차,정기권,61
601,2023-03-02,9,4126,언주역,승차,일반,10539
602,2023-03-02,9,4126,언주역,승차,어린이,37
603,2023-03-02,9,4126,언주역,승차,청소년,111
604,2023-03-02,9,4126,언주역,승차,무임권,1095
605,2023-03-02,9,4126,언주역,승차,정기권,228
606,2023-03-02,9,4126,언주역,하차,일반,10822
607,2023-03-02,9,4126,언주역,하차,어린이,38
608,2023-03-02,9,4126,언주역,하차,청소년,116
609,2023-03-02,9,4126,언주역,하차,무임권,1079
610,2023-03-02,9,4126,언주역,하차,정기권,248
611,2023-03-03,9,4126,언주역,승차,일반,10569
612,2023-03-03,9,4126,언주역,승차,어린이,40
613,2023-03-03,9,4126,언주역,승차,청소년,99
614,2023-03-03,9,4126,언주역,승차,무임권,1141
615,2023-03-03,9,4126,언주역,승차,정기권,252
616,2023-03-03,9,4126,언주역,하차,일반,10669
617,2023-03-03,9,4126,언주역,하차,어린이,37
618,2023-03-03,9,4126,언주역,하차,청소년,107
619,2023-03-03,9,4126,언주역,하차,무임권,1150
620,2023-03-03,9,4126,언주역,하차,정기권,268
621,2023-03-04,9,4126,언주역,승차,일반,5376
622,2023-03-04,9,4126,언주역,승차,어린이,126
623,2023-03-04,9,4126,언주역,승차,청소년,222
624,2023-03-04,9,4126,언주역,승차,무임권,849
625,2023-03-04,9,4126,언주역,승차,정기권,103
626,2023-03-04,9,4126,언주역,하차,일반,5391
627,2023-03-04,9,4126,언주역,하차,어린이,113
628,2023-03-04,9,4126,언주역,하차,청소년,206
629,2023-03-04,9,4126,언주역,하차,무임권,897
630,2023-03-04,9,4126,언주역,하차,정기권,105
631,2023-03-05,9,4126,언주역,승차,일반,3074
632,2023-03-05,9,4126,언주역,승차,어린이,94
633,2023-03-05,9,4126,언주역,승차,청소년,176
634,2023-03-05,9,4126,언주역,승차,무임권,570
635,2023-03-05,9,4126,언주역,승차,정기권,47
636,2023-03-05,9,4126,언주역,하차,일반,3076
637,2023-03-05,9,4126,언주역,하차,어린이,93
638,2023-03-05,9,4126,언주역,하차,청소년,159
639,2023-03-05,9,4126,언주역,하차,무임권,553
640,2023-03-05,9,4126,언주역,하차,정기권,54
641,2023-03-06,9,4126,언주역,승차,일반,10274
642,2023-03-06,9,4126,언주역,승차,어린이,33
643,2023-03-06,9,4126,언주역,승차,청소년,98
644,2023-03-06,9,4126,언주역,승차,무임권,1137
645,2023-03-06,9,4126,언주역,승차,정기권,245
646,2023-03-06,9,4126,언주역,하차,일반,10750
647,2023-03-06,9,4126,언주역,하차,어린이,37
648,2023-03-06,9,4126,언주역,하차,청소년,102
649,2023-03-06,9,4126,언주역,하차,무임권,1124
650,2023-03-06,9,4126,언주역,하차,정기권,260
651,2023-03-07,9,4126,언주역,승차,일반,10639
652,2023-03-07,9,4126,언주역,승차,어린이,34
653,2023-03-07,9,4126,언주역,승차,청소년,115
654,2023-03-07,9,4126,언주역,승차,무임권,1166
655,2023-03-07,9,4126,언주역,승차,정기권,264
656,2023-03-07,9,4126,언주역,하차,일반,10975
657,2023-03-07,9,4126,언주역,하차,어린이,47
658,2023-03-07,9,4126,언주역,하차,청소년,106
659,2023-03-07,9,4126,언주역,하차,무임권,1171
660,2023-03-07,9,4126,언주역,하차,정기권,283
661,2023-03-08,9,4126,언주역,승차,일반,10518
662,2023-03-08,9,4126,언주역,승차,어린이,32
663,2023-03-08,9,4126,언주역,승차,청소년,121
664,2023-03-08,9,4126,언주역,승차,무임권,1154
665,2023-03-08,9,4126,언주역,승차,정기권,255
666,2023-03-08,9,4126,언주역,하차,일반,10778
667,2023-03-08,9,4126,언주역,하차,어린이,42
668,2023-03-08,9,4126,언주역,하차,청소년,111
669,2023-03-08,9,4126,언주역,하차,무임권,1131
670,2023-03-08,9,4126,언주역,하차,정기권,283
671,2023-03-09,9,4126,언주역,승차,일반,10620
672,2023-03-09,9,4126,언주역,승차,어린이,39
673,2023-03-09,9,4126,언주역,승차,청소년,103
674,2023-03-09,9,4126,언주역,승차,무임권,1093
675,2023-03-09,9,4126,언주역,승차,정기권,258
676,2023-03-09,9,4126,언주역,하차,일반,10924
677,2023-03-09,9,4126,언주역,하차,어린이,42
678,2023-03-09,9,4126,언주역,하차,청소년,103
679,2023-03-09,9,4126,언주역,하차,무임권,1075
680,2023-03-09,9,4126,언주역,하차,정기권,299
681,2023-03-10,9,4126,언주역,승차,일반,10861
682,2023-03-10,9,4126,언주역,승차,어린이,57
683,2023-03-10,9,4126,언주역,승차,청소년,118
684,2023-03-10,9,4126,언주역,승차,무임권,1208
685,2023-03-10,9,4126,언주역,승차,정기권,265
686,2023-03-10,9,4126,언주역,하차,일반,11085
687,2023-03-10,9,4126,언주역,하차,어린이,43
688,2023-03-10,9,4126,언주역,하차,청소년,104
689,2023-03-10,9,4126,언주역,하차,무임권,1174
690,2023-03-10,9,4126,언주역,하차,정기권,286
691,2023-03-11,9,4126,언주역,승차,일반,5729
692,2023-03-11,9,4126,언주역,승차,어린이,134
693,2023-03-11,9,4126,언주역,승차,청소년,225
694,2023-03-11,9,4126,언주역,승차,무임권,939
695,2023-03-11,9,4126,언주역,승차,정기권,90
696,2023-03-11,9,4126,언주역,하차,일반,5703
697,2023-03-11,9,4126,언주역,하차,어린이,136
698,2023-03-11,9,4126,언주역,하차,청소년,211
699,2023-03-11,9,4126,언주역,하차,무임권,929
700,2023-03-11,9,4126,언주역,하차,정기권,96
701,2023-03-12,9,4126,언주역,승차,일반,2979
702,2023-03-12,9,4126,언주역,승차,어린이,86
703,2023-03-12,9,4126,언주역,승차,청소년,176
704,2023-03-12,9,4126,언주역,승차,무임권,515
705,2023-03-12,9,4126,언주역,승차,정기권,40
706,2023-03-12,9,4126,언주역,하차,일반,2990
707,2023-03-12,9,4126,언주역,하차,어린이,83
708,2023-03-12,9,4126,언주역,하차,청소년,146
709,2023-03-12,9,4126,언주역,하차,무임권,518
710,2023-03-12,9,4126,언주역,하차,정기권,41
711,2023-03-13,9,4126,언주역,승차,일반,10371
712,2023-03-13,9,4126,언주역,승차,어린이,47
713,2023-03-13,9,4126,언주역,승차,청소년,104
714,2023-03-13,9,4126,언주역,승차,무임권,1121
715,2023-03-13,9,4126,언주역,승차,정기권,270
716,2023-03-13,9,4126,언주역,하차,일반,10766
717,2023-03-13,9,4126,언주역,하차,어린이,36
718,2023-03-13,9,4126,언주역,하차,청소년,109
719,2023-03-13,9,4126,언주역,하차,무임권,1100
720,2023-03-13,9,4126,언주역,하차,정기권,278
721,2023-03-14,9,4126,언주역,승차,일반,10598
722,2023-03-14,9,4126,언주역,승차,어린이,51
723,2023-03-14,9,4126,언주역,승차,청소년,116
724,2023-03-14,9,4126,언주역,승차,무임권,1181
725,2023-03-14,9,4126,언주역,승차,정기권,274
726,2023-03-14,9,4126,언주역,하차,일반,10951
727,2023-03-14,9,4126,언주역,하차,어린이,49
728,2023-03-14,9,4126,언주역,하차,청소년,114
729,2023-03-14,9,4126,언주역,하차,무임권,1159
730,2023-03-14,9,4126,언주역,하차,정기권,307
731,2023-03-15,9,4126,언주역,승차,일반,10810
732,2023-03-15,9,4126,언주역,승차,어린이,37
733,2023-03-15,9,4126,언주역,승차,청소년,123
734,2023-03-15,9,4126,언주역,승차,무임권,1142
735,2023-03-15,9,4126,언주역,승차,정기권,267
736,2023-03-15,9,4126,언주역,하차,일반,10969
737,2023-03-15,9,4126,언주역,하차,어린이,40
738,2023-03-15,9,4126,언주역,하차,청소년,123
739,2023-03-15,9,4126,언주역,하차,무임권,1124
740,2023-03-15,9,4126,언주역,하차,정기권,290
741,2023-03-16,9,4126,언주역,승차,일반,10841
742,2023-03-16,9,4126,언주역,승차,어린이,37
743,2023-03-16,9,4126,언주역,승차,청소년,119
744,2023-03-16,9,4126,언주역,승차,무임권,1161
745,2023-03-16,9,4126,언주역,승차,정기권,253
746,2023-03-16,9,4126,언주역,하차,일반,11191
747,2023-03-16,9,4126,언주역,하차,어린이,47
748,2023-03-16,9,4126,언주역,하차,청소년,128
749,2023-03-16,9,4126,언주역,하차,무임권,1127
750,2023-03-16,9,4126,언주역,하차,정기권,298
751,2023-03-17,9,4126,언주역,승차,일반,10652
752,2023-03-17,9,4126,언주역,승차,어린이,45
753,2023-03-17,9,4126,언주역,승차,청소년,129
754,2023-03-17,9,4126,언주역,승차,무임권,1176
755,2023-03-17,9,4126,언주역,승차,정기권,250
756,2023-03-17,9,4126,언주역,하차,일반,10848
757,2023-03-17,9,4126,언주역,하차,어린이,35
758,2023-03-17,9,4126,언주역,하차,청소년,130
759,2023-03-17,9,4126,언주역,하차,무임권,1198
760,2023-03-17,9,4126,언주역,하차,정기권,293
761,2023-03-18,9,4126,언주역,승차,일반,5450
762,2023-03-18,9,4126,언주역,승차,어린이,143
763,2023-03-18,9,4126,언주역,승차,청소년,248
764,2023-03-18,9,4126,언주역,승차,무임권,821
765,2023-03-18,9,4126,언주역,승차,정기권,106
766,2023-03-18,9,4126,언주역,하차,일반,5514
767,2023-03-18,9,4126,언주역,하차,어린이,142
768,2023-03-18,9,4126,언주역,하차,청소년,192
769,2023-03-18,9,4126,언주역,하차,무임권,846
770,2023-03-18,9,4126,언주역,하차,정기권,97
771,2023-03-19,9,4126,언주역,승차,일반,3198
772,2023-03-19,9,4126,언주역,승차,어린이,93
773,2023-03-19,9,4126,언주역,승차,청소년,167
774,2023-03-19,9,4126,언주역,승차,무임권,566
775,2023-03-19,9,4126,언주역,승차,정기권,48
776,2023-03-19,9,4126,언주역,하차,일반,3117
777,2023-03-19,9,4126,언주역,하차,어린이,89
778,2023-03-19,9,4126,언주역,하차,청소년,150
779,2023-03-19,9,4126,언주역,하차,무임권,569
780,2023-03-19,9,4126,언주역,하차,정기권,51
781,2023-03-20,9,4126,언주역,승차,일반,10499
782,2023-03-20,9,4126,언주역,승차,어린이,38
783,2023-03-20,9,4126,언주역,승차,청소년,105
784,2023-03-20,9,4126,언주역,승차,무임권,1093
785,2023-03-20,9,4126,언주역,승차,정기권,268
786,2023-03-20,9,4126,언주역,하차,일반,10749
787,2023-03-20,9,4126,언주역,하차,어린이,50
788,2023-03-20,9,4126,언주역,하차,청소년,109
789,2023-03-20,9,4126,언주역,하차,무임권,1109
790,2023-03-20,9,4126,언주역,하차,정기권,288
791,2023-03-21,9,4126,언주역,승차,일반,10686
792,2023-03-21,9,4126,언주역,승차,어린이,39
793,2023-03-21,9,4126,언주역,승차,청소년,122
794,2023-03-21,9,4126,언주역,승차,무임권,1128
795,2023-03-21,9,4126,언주역,승차,정기권,279
796,2023-03-21,9,4126,언주역,하차,일반,11063
797,2023-03-21,9,4126,언주역,하차,어린이,41
798,2023-03-21,9,4126,언주역,하차,청소년,116
799,2023-03-21,9,4126,언주역,하차,무임권,1117
800,2023-03-21,9,4126,언주역,하차,정기권,297
801,2023-03-22,9,4126,언주역,승차,일반,10680
802,2023-03-22,9,4126,언주역,승차,어린이,41
803,2023-03-22,9,4126,언주역,승차,청소년,137
804,2023-03-22,9,4126,언주역,승차,무임권,1208
805,2023-03-22,9,4126,언주역,승차,정기권,268
806,2023-03-22,9,4126,언주역,하차,일반,11036
807,2023-03-22,9,4126,언주역,하차,어린이,38
808,2023-03-22,9,4126,언주역,하차,청소년,133
809,2023-03-22,9,4126,언주역,하차,무임권,1170
810,2023-03-22,9,4126,언주역,하차,정기권,299
811,2023-03-23,9,4126,언주역,승차,일반,10527
812,2023-03-23,9,4126,언주역,승차,어린이,34
813,2023-03-23,9,4126,언주역,승차,청소년,123
814,2023-03-23,9,4126,언주역,승차,무임권,1133
815,2023-03-23,9,4126,언주역,승차,정기권,265
816,2023-03-23,9,4126,언주역,하차,일반,10999
817,2023-03-23,9,4126,언주역,하차,어린이,35
818,2023-03-23,9,4126,언주역,하차,청소년,112
819,2023-03-23,9,4126,언주역,하차,무임권,1108
820,2023-03-23,9,4126,언주역,하차,정기권,289
821,2023-03-24,9,4126,언주역,승차,일반,10934
822,2023-03-24,9,4126,언주역,승차,어린이,49
823,2023-03-24,9,4126,언주역,승차,청소년,123
824,2023-03-24,9,4126,언주역,승차,무임권,1117
825,2023-03-24,9,4126,언주역,승차,정기권,277
826,2023-03-24,9,4126,언주역,하차,일반,10923
827,2023-03-24,9,4126,언주역,하차,어린이,55
828,2023-03-24,9,4126,언주역,하차,청소년,134
829,2023-03-24,9,4126,언주역,하차,무임권,1116
830,2023-03-24,9,4126,언주역,하차,정기권,285
831,2023-03-25,9,4126,언주역,승차,일반,5792
832,2023-03-25,9,4126,언주역,승차,어린이,115
833,2023-03-25,9,4126,언주역,승차,청소년,217
834,2023-03-25,9,4126,언주역,승차,무임권,829
835,2023-03-25,9,4126,언주역,승차,정기권,110
836,2023-03-25,9,4126,언주역,하차,일반,5795
837,2023-03-25,9,4126,언주역,하차,어린이,118
838,2023-03-25,9,4126,언주역,하차,청소년,211
839,2023-03-25,9,4126,언주역,하차,무임권,816
840,2023-03-25,9,4126,언주역,하차,정기권,111
